"xpath","count_occurrences","count_filings","schema_versions","first_year","last_year","latest_version","current_version","variable_name","rdb_relationship","rdb_table","label","form","form_part","variable_scope","data_type_simple","path_type"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartIII/ShareOfTotalIncome",69645,9002,"2009v1.2;;2009v1.3;;2009v1.4;;2009v1.7;;2010v3.2;;2010v3.4;;2010v3.7;;2011v1.2;;2011v1.3;;2011v1.5;;2012v2.0;;2012v2.1;;2012v2.2;;2012v2.3;;2012v3.0","2009","2012","2012",FALSE,"SR_03_RLTD_ORG_PTR_TOT_INCOME","MANY","SR-P03-T01-ID-RLTD-ORGS-TAXABLE-PARTNERSHIP","Share of total income","SCHED-R","PART-03","PC","numeric","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartIV",777106,43231,"2009v1.0;;2009v1.1;;2009v1.2;;2009v1.3;;2009v1.4;;2009v1.7;;2010v3.2;;2010v3.4;;2010v3.6;;2010v3.7;;2011v1.2;;2011v1.3;;2011v1.5;;2012v2.0;;2012v2.1;;2012v2.2;;2012v2.3;;2012v3.0","2009","2012","2012",FALSE,,,,,,,,,"HEADER"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartIV/AddressForeign",21370,5513,"2009v1.2;;2009v1.3;;2009v1.4;;2009v1.7;;2010v3.2;;2010v3.4;;2010v3.7;;2011v1.2;;2011v1.3;;2011v1.5;;2012v2.0;;2012v2.1;;2012v2.3;;2012v3.0","2009","2012","2012",FALSE,,,,,,,,,"HEADER"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartIV/AddressForeign/AddressLine1",21370,5513,"2009v1.2;;2009v1.3;;2009v1.4;;2009v1.7;;2010v3.2;;2010v3.4;;2010v3.7;;2011v1.2;;2011v1.3;;2011v1.5;;2012v2.0;;2012v2.1;;2012v2.3;;2012v3.0","2009","2012","2012",FALSE,"SR_04_RLTD_ORG_CORP_ADDR_L1","MANY","SR-P04-T01-ID-RLTD-ORGS-TAXABLE-CORPORATION","Related organization street address line 1","SCHED-R","PART-04","PC","text","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartIV/AddressForeign/AddressLine2",681,91,"2009v1.2;;2009v1.3;;2009v1.7;;2010v3.2;;2010v3.4;;2010v3.7;;2011v1.2;;2011v1.5;;2012v2.0;;2012v2.1;;2012v2.3","2009","2012","2012",FALSE,"SR_04_RLTD_ORG_CORP_ADDR_L2","MANY","SR-P04-T01-ID-RLTD-ORGS-TAXABLE-CORPORATION","Related organization street address line 2","SCHED-R","PART-04","PC","text","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartIV/AddressForeign/City",19293,4631,"2009v1.2;;2009v1.3;;2009v1.4;;2009v1.7;;2010v3.2;;2010v3.4;;2010v3.7;;2011v1.2;;2011v1.3;;2011v1.5;;2012v2.0;;2012v2.1;;2012v2.3;;2012v3.0","2009","2012","2012",FALSE,"SR_04_RLTD_ORG_CORP_ADDR_CITY","MANY","SR-P04-T01-ID-RLTD-ORGS-TAXABLE-CORPORATION","Related organization city","SCHED-R","PART-04","PC","text","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartIV/AddressForeign/Country",21370,5513,"2009v1.2;;2009v1.3;;2009v1.4;;2009v1.7;;2010v3.2;;2010v3.4;;2010v3.7;;2011v1.2;;2011v1.3;;2011v1.5;;2012v2.0;;2012v2.1;;2012v2.3;;2012v3.0","2009","2012","2012",FALSE,"SR_04_RLTD_ORG_CORP_ADDR_CNTR","MANY","SR-P04-T01-ID-RLTD-ORGS-TAXABLE-CORPORATION","Related organization country","SCHED-R","PART-04","PC","text","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartIV/AddressForeign/PostalCode",9050,2810,"2009v1.2;;2009v1.3;;2009v1.4;;2009v1.7;;2010v3.2;;2010v3.4;;2010v3.7;;2011v1.2;;2011v1.3;;2011v1.5;;2012v2.0;;2012v2.1;;2012v2.3;;2012v3.0","2009","2012","2012",FALSE,"SR_04_RLTD_ORG_CORP_ADDR_ZIP","MANY","SR-P04-T01-ID-RLTD-ORGS-TAXABLE-CORPORATION","Related organization zip","SCHED-R","PART-04","PC","text","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartIV/AddressForeign/ProvinceOrState",9675,3258,"2009v1.2;;2009v1.3;;2009v1.4;;2009v1.7;;2010v3.2;;2010v3.4;;2010v3.7;;2011v1.2;;2011v1.3;;2011v1.5;;2012v2.0;;2012v2.1;;2012v2.3;;2012v3.0","2009","2012","2012",FALSE,"SR_04_RLTD_ORG_CORP_ADDR_STATE","MANY","SR-P04-T01-ID-RLTD-ORGS-TAXABLE-CORPORATION","Related organization state","SCHED-R","PART-04","PC","text","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartIV/AddressUS",408958,40944,"2009v1.0;;2009v1.2;;2009v1.3;;2009v1.4;;2009v1.7;;2010v3.2;;2010v3.4;;2010v3.6;;2010v3.7;;2011v1.2;;2011v1.3;;2011v1.5;;2012v2.0;;2012v2.1;;2012v2.2;;2012v2.3;;2012v3.0","2009","2012","2012",FALSE,,,,,,,,,"HEADER"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartIV/AddressUS/AddressLine1",408958,40944,"2009v1.0;;2009v1.2;;2009v1.3;;2009v1.4;;2009v1.7;;2010v3.2;;2010v3.4;;2010v3.6;;2010v3.7;;2011v1.2;;2011v1.3;;2011v1.5;;2012v2.0;;2012v2.1;;2012v2.2;;2012v2.3;;2012v3.0","2009","2012","2012",FALSE,"SR_04_RLTD_ORG_CORP_ADDR_L1","MANY","SR-P04-T01-ID-RLTD-ORGS-TAXABLE-CORPORATION","Related organization street address line 1","SCHED-R","PART-04","PC","text","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartIV/AddressUS/AddressLine2",20229,428,"2009v1.2;;2009v1.3;;2009v1.7;;2010v3.2;;2010v3.4;;2010v3.6;;2010v3.7;;2011v1.2;;2011v1.3;;2011v1.5;;2012v2.0;;2012v2.1;;2012v2.3","2009","2012","2012",FALSE,"SR_04_RLTD_ORG_CORP_ADDR_L2","MANY","SR-P04-T01-ID-RLTD-ORGS-TAXABLE-CORPORATION","Related organization street address line 2","SCHED-R","PART-04","PC","text","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartIV/AddressUS/City",408958,40944,"2009v1.0;;2009v1.2;;2009v1.3;;2009v1.4;;2009v1.7;;2010v3.2;;2010v3.4;;2010v3.6;;2010v3.7;;2011v1.2;;2011v1.3;;2011v1.5;;2012v2.0;;2012v2.1;;2012v2.2;;2012v2.3;;2012v3.0","2009","2012","2012",FALSE,"SR_04_RLTD_ORG_CORP_ADDR_CITY","MANY","SR-P04-T01-ID-RLTD-ORGS-TAXABLE-CORPORATION","Related organization city","SCHED-R","PART-04","PC","text","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartIV/AddressUS/State",408958,40944,"2009v1.0;;2009v1.2;;2009v1.3;;2009v1.4;;2009v1.7;;2010v3.2;;2010v3.4;;2010v3.6;;2010v3.7;;2011v1.2;;2011v1.3;;2011v1.5;;2012v2.0;;2012v2.1;;2012v2.2;;2012v2.3;;2012v3.0","2009","2012","2012",FALSE,"SR_04_RLTD_ORG_CORP_ADDR_STATE","MANY","SR-P04-T01-ID-RLTD-ORGS-TAXABLE-CORPORATION","Related organization state","SCHED-R","PART-04","PC","text","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartIV/AddressUS/ZIPCode",408958,40944,"2009v1.0;;2009v1.2;;2009v1.3;;2009v1.4;;2009v1.7;;2010v3.2;;2010v3.4;;2010v3.6;;2010v3.7;;2011v1.2;;2011v1.3;;2011v1.5;;2012v2.0;;2012v2.1;;2012v2.2;;2012v2.3;;2012v3.0","2009","2012","2012",FALSE,"SR_04_RLTD_ORG_CORP_ADDR_ZIP","MANY","SR-P04-T01-ID-RLTD-ORGS-TAXABLE-CORPORATION","Related organization zip","SCHED-R","PART-04","PC","text","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartIV/ControlledOrg",422679,13163,"2012v2.0;;2012v2.1;;2012v2.2;;2012v2.3;;2012v3.0","2012","2012","2012",FALSE,"SR_04_RLTD_ORG_CORP_CTRL_512_X","MANY","SR-P04-T01-ID-RLTD-ORGS-TAXABLE-CORPORATION","Section 512(b)(13) controlled entity [x]","SCHED-R","PART-04","PC","checkbox","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartIV/DirectControllingEntity/NameBusiness/BusinessNameLine1",,,,,,,,"SR_04_RLTD_ORG_CORP_CTRL_NAME_L1","MANY","SR-P04-T01-ID-RLTD-ORGS-TAXABLE-CORPORATION","Direct controlling entity name line 1","SCHED-R","PART-04","PC","text","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartIV/DirectControllingEntity/NameBusiness/BusinessNameLine2",,,,,,,,"SR_04_RLTD_ORG_CORP_CTRL_NAME_L2","MANY","SR-P04-T01-ID-RLTD-ORGS-TAXABLE-CORPORATION","Direct controlling entity name line 2","SCHED-R","PART-04","PC","text","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartIV/DirectControllingEntity/NotApplicable",,,,,,,,"SR_04_RLTD_ORG_CORP_CTRL_NA","MANY","SR-P04-T01-ID-RLTD-ORGS-TAXABLE-CORPORATION","Direct controlling entity - not applicable","SCHED-R","PART-04","PC","text","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartIV/DirectControllingEntityNA",505186,18679,"2009v1.2;;2009v1.3;;2009v1.4;;2009v1.7;;2010v3.2;;2010v3.4;;2010v3.6;;2010v3.7;;2011v1.2;;2011v1.3;;2011v1.5;;2012v2.0;;2012v2.1;;2012v2.2;;2012v2.3;;2012v3.0","2009","2012","2012",FALSE,"SR_04_RLTD_ORG_CORP_CTRL_NA","MANY","SR-P04-T01-ID-RLTD-ORGS-TAXABLE-CORPORATION","Direct controlling entity - not applicable","SCHED-R","PART-04","PC","text","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartIV/DirectControllingEntityName",150554,21373,"2009v1.0;;2009v1.2;;2009v1.3;;2009v1.4;;2009v1.7;;2010v3.2;;2010v3.4;;2010v3.6;;2010v3.7;;2011v1.2;;2011v1.3;;2011v1.5;;2012v2.0;;2012v2.1;;2012v2.2;;2012v2.3;;2012v3.0","2009","2012","2012",FALSE,,,,,,,,,"HEADER"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartIV/DirectControllingEntityName/BusinessNameLine1",150554,21373,"2009v1.0;;2009v1.2;;2009v1.3;;2009v1.4;;2009v1.7;;2010v3.2;;2010v3.4;;2010v3.6;;2010v3.7;;2011v1.2;;2011v1.3;;2011v1.5;;2012v2.0;;2012v2.1;;2012v2.2;;2012v2.3;;2012v3.0","2009","2012","2012",FALSE,"SR_04_RLTD_ORG_CORP_CTRL_NAME_L1","MANY","SR-P04-T01-ID-RLTD-ORGS-TAXABLE-CORPORATION","Direct controlling entity name line 1","SCHED-R","PART-04","PC","text","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartIV/DirectControllingEntityName/BusinessNameLine2",1174,165,"2009v1.2;;2009v1.3;;2009v1.7;;2010v3.2;;2010v3.4;;2010v3.7;;2011v1.2;;2011v1.3;;2011v1.5;;2012v2.0;;2012v2.1;;2012v2.3;;2012v3.0","2009","2012","2012",FALSE,"SR_04_RLTD_ORG_CORP_CTRL_NAME_L2","MANY","SR-P04-T01-ID-RLTD-ORGS-TAXABLE-CORPORATION","Direct controlling entity name line 2","SCHED-R","PART-04","PC","text","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartIV/EIN",356457,40208,"2009v1.0;;2009v1.2;;2009v1.3;;2009v1.4;;2009v1.7;;2010v3.2;;2010v3.4;;2010v3.6;;2010v3.7;;2011v1.2;;2011v1.3;;2011v1.5;;2012v2.0;;2012v2.1;;2012v2.2;;2012v2.3;;2012v3.0","2009","2012","2012",FALSE,"SR_04_RLTD_ORG_CORP_EIN","MANY","SR-P04-T01-ID-RLTD-ORGS-TAXABLE-CORPORATION","Related organization EIN","SCHED-R","PART-04","PC","numeric","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartIV/LegalDomicile/ForeignCountry",,,,,,,,"SR_04_RLTD_ORG_CORP_DMCL_CNTR","MANY","SR-P04-T01-ID-RLTD-ORGS-TAXABLE-CORPORATION","Legal domicile (foreign country)","SCHED-R","PART-04","PC","text","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartIV/LegalDomicile/State",,,,,,,,"SR_04_RLTD_ORG_CORP_DMCL_STATE","MANY","SR-P04-T01-ID-RLTD-ORGS-TAXABLE-CORPORATION","Legal domicile (state)","SCHED-R","PART-04","PC","text","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartIV/LegalDomicileForeignCountry",23465,6651,"2009v1.2;;2009v1.3;;2009v1.4;;2009v1.7;;2010v3.2;;2010v3.4;;2010v3.6;;2010v3.7;;2011v1.2;;2011v1.3;;2011v1.5;;2012v2.0;;2012v2.1;;2012v2.2;;2012v2.3;;2012v3.0","2009","2012","2012",FALSE,"SR_04_RLTD_ORG_CORP_DMCL_CNTR","MANY","SR-P04-T01-ID-RLTD-ORGS-TAXABLE-CORPORATION","Legal domicile (foreign country)","SCHED-R","PART-04","PC","text","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartIV/LegalDomicileState",399248,41694,"2009v1.0;;2009v1.2;;2009v1.3;;2009v1.4;;2009v1.7;;2010v3.2;;2010v3.4;;2010v3.6;;2010v3.7;;2011v1.2;;2011v1.3;;2011v1.5;;2012v2.0;;2012v2.1;;2012v2.2;;2012v2.3;;2012v3.0","2009","2012","2012",FALSE,"SR_04_RLTD_ORG_CORP_DMCL_STATE","MANY","SR-P04-T01-ID-RLTD-ORGS-TAXABLE-CORPORATION","Legal domicile (state)","SCHED-R","PART-04","PC","text","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartIV/NameOfRelatedOrg",776644,43215,"2009v1.0;;2009v1.1;;2009v1.2;;2009v1.3;;2009v1.4;;2009v1.7;;2010v3.2;;2010v3.4;;2010v3.6;;2010v3.7;;2011v1.2;;2011v1.3;;2011v1.5;;2012v2.0;;2012v2.1;;2012v2.2;;2012v2.3;;2012v3.0","2009","2012","2012",FALSE,,,,,,,,,"HEADER"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartIV/NameOfRelatedOrg/BusinessNameLine1",776644,43215,"2009v1.0;;2009v1.1;;2009v1.2;;2009v1.3;;2009v1.4;;2009v1.7;;2010v3.2;;2010v3.4;;2010v3.6;;2010v3.7;;2011v1.2;;2011v1.3;;2011v1.5;;2012v2.0;;2012v2.1;;2012v2.2;;2012v2.3;;2012v3.0","2009","2012","2012",FALSE,"SR_04_RLTD_ORG_CORP_NAME_L1","MANY","SR-P04-T01-ID-RLTD-ORGS-TAXABLE-CORPORATION","Related organization name line 1","SCHED-R","PART-04","PC","text","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartIV/NameOfRelatedOrg/BusinessNameLine2",18259,541,"2009v1.2;;2009v1.3;;2009v1.7;;2010v3.2;;2010v3.4;;2010v3.6;;2010v3.7;;2011v1.2;;2011v1.5;;2012v2.0;;2012v2.1;;2012v2.3;;2012v3.0","2009","2012","2012",FALSE,"SR_04_RLTD_ORG_CORP_NAME_L2","MANY","SR-P04-T01-ID-RLTD-ORGS-TAXABLE-CORPORATION","Related organization name line 2","SCHED-R","PART-04","PC","text","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartIV/PercentageOwnership",76626,18789,"2009v1.2;;2009v1.3;;2009v1.4;;2009v1.7;;2010v3.2;;2010v3.4;;2010v3.6;;2010v3.7;;2011v1.2;;2011v1.3;;2011v1.5;;2012v2.0;;2012v2.1;;2012v2.2;;2012v2.3;;2012v3.0","2009","2012","2012",FALSE,"SR_04_RLTD_ORG_CORP_PCT_OWN","MANY","SR-P04-T01-ID-RLTD-ORGS-TAXABLE-CORPORATION","Percentage ownership","SCHED-R","PART-04","PC","numeric","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartIV/PrimaryActivity",449848,42261,"2009v1.0;;2009v1.2;;2009v1.3;;2009v1.4;;2009v1.7;;2010v3.2;;2010v3.4;;2010v3.6;;2010v3.7;;2011v1.2;;2011v1.3;;2011v1.5;;2012v2.0;;2012v2.1;;2012v2.2;;2012v2.3;;2012v3.0","2009","2012","2012",FALSE,"SR_04_RLTD_ORG_CORP_PRIMARY_ACT","MANY","SR-P04-T01-ID-RLTD-ORGS-TAXABLE-CORPORATION","Primary activity","SCHED-R","PART-04","PC","text","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartIV/ShareOfEOYAssets",64557,15105,"2009v1.2;;2009v1.3;;2009v1.4;;2009v1.7;;2010v3.2;;2010v3.4;;2010v3.6;;2010v3.7;;2011v1.2;;2011v1.3;;2011v1.5;;2012v2.0;;2012v2.1;;2012v2.2;;2012v2.3;;2012v3.0","2009","2012","2012",FALSE,"SR_04_RLTD_ORG_CORP_EOY_ASSETS","MANY","SR-P04-T01-ID-RLTD-ORGS-TAXABLE-CORPORATION","Share of end-of-year assets","SCHED-R","PART-04","PC","numeric","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartIV/ShareOfTotalIncome",58063,14526,"2009v1.2;;2009v1.3;;2009v1.4;;2009v1.7;;2010v3.2;;2010v3.4;;2010v3.6;;2010v3.7;;2011v1.2;;2011v1.3;;2011v1.5;;2012v2.0;;2012v2.1;;2012v2.2;;2012v2.3;;2012v3.0","2009","2012","2012",FALSE,"SR_04_RLTD_ORG_CORP_TOT_INCOME","MANY","SR-P04-T01-ID-RLTD-ORGS-TAXABLE-CORPORATION","Share of total income","SCHED-R","PART-04","PC","numeric","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartIV/TypeOfEntity",390799,40845,"2009v1.0;;2009v1.2;;2009v1.3;;2009v1.4;;2009v1.7;;2010v3.2;;2010v3.4;;2010v3.6;;2010v3.7;;2011v1.2;;2011v1.3;;2011v1.5;;2012v2.0;;2012v2.1;;2012v2.2;;2012v2.3;;2012v3.0","2009","2012","2012",FALSE,"SR_04_RLTD_ORG_CORP_TYPE","MANY","SR-P04-T01-ID-RLTD-ORGS-TAXABLE-CORPORATION","Type of entity (C corp, S corp, or trust)","SCHED-R","PART-04","PC","text","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartV/ExchangeOfAssets",,,,,,,,"SR_05_TRANSAC_EXCHANGE_ASSET_X","ONE","SR-P05-T00-TRANSACTIONS-RLTD-ORGS","Engaged in exchange of assets with related organization(s) [x]","SCHED-R","PART-05","PC","checkbox","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartV/GiftGrantOrCapContrFrOtherOrg",,,,,,,,"SR_05_TRANSAC_GIFT_GRANT_FROM_X","ONE","SR-P05-T00-TRANSACTIONS-RLTD-ORGS","Engaged in gift, grant, or capital contribution from related organization(s) [x]","SCHED-R","PART-05","PC","checkbox","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartV/GiftGrantOrCapContrToOtherOrg",,,,,,,,"SR_05_TRANSAC_GIFT_GRANT_TO_X","ONE","SR-P05-T00-TRANSACTIONS-RLTD-ORGS","Engaged in gift, grant, or capital contribution to related organization(s) [x]","SCHED-R","PART-05","PC","checkbox","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartV/LoansOrGuaranteesFromOtherOrg",,,,,,,,"SR_05_TRANSAC_LOAN_BY_X","ONE","SR-P05-T00-TRANSACTIONS-RLTD-ORGS","Engaged in loans or loan guarantees by related organization(s) [x]","SCHED-R","PART-05","PC","checkbox","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartV/LoansOrGuaranteesToOtherOrg",,,,,,,,"SR_05_TRANSAC_LOAN_TO_X","ONE","SR-P05-T00-TRANSACTIONS-RLTD-ORGS","Engaged in loans or loan guarantees to or for related organization(s) [x]","SCHED-R","PART-05","PC","checkbox","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartV/OtherTransferFromOtherOrg",,,,,,,,"SR_05_TRANSAC_OTH_CASH_FROM_X","ONE","SR-P05-T00-TRANSACTIONS-RLTD-ORGS","Engaged in other transfer of cash or property from related organization(s) [x]","SCHED-R","PART-05","PC","checkbox","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartV/OtherTransferToOtherOrg",,,,,,,,"SR_05_TRANSAC_OTH_CASH_TO_X","ONE","SR-P05-T00-TRANSACTIONS-RLTD-ORGS","Engaged in other transfer of cash or property to related organization(s) [x]","SCHED-R","PART-05","PC","checkbox","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartV/PerformOfServicesByOtherOrgs",,,,,,,,"SR_05_TRANSAC_PERFORM_SVC_BY_X","ONE","SR-P05-T00-TRANSACTIONS-RLTD-ORGS","Engaged in performance of services or membership or fundraising solicitations by related organization(s) [x]","SCHED-R","PART-05","PC","checkbox","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartV/PerformOfServicesForOtherOrgs",,,,,,,,"SR_05_TRANSAC_PERFORM_SVC_FOR_X","ONE","SR-P05-T00-TRANSACTIONS-RLTD-ORGS","Engaged in performance of services or membership or fundraising solicitations for related organization(s) [x]","SCHED-R","PART-05","PC","checkbox","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartV/PurchaseOfAssetsFromOtherOrg",,,,,,,,"SR_05_TRANSAC_PURCHASE_ASSET_X","ONE","SR-P05-T00-TRANSACTIONS-RLTD-ORGS","Engaged in purchase of assets from related organization(s) [x]","SCHED-R","PART-05","PC","checkbox","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartV/ReceiptOfIntAnnRentsRoyalties",,,,,,,,"SR_05_TRANSAC_RCPT_INT_X","ONE","SR-P05-T00-TRANSACTIONS-RLTD-ORGS","Engaged in receipt of interest, annuities, royalties, or rent from a controlled entities [x]","SCHED-R","PART-05","PC","checkbox","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartV/ReimbursementPaidByOtherOrg",,,,,,,,"SR_05_TRANSAC_REIMBURSEMENT_BY_X","ONE","SR-P05-T00-TRANSACTIONS-RLTD-ORGS","Engaged in reimbursement paid by related organization(s) for expenses [x]","SCHED-R","PART-05","PC","checkbox","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartV/ReimbursementPaidToOtherOrg",,,,,,,,"SR_05_TRANSAC_REIMBURSEMENT_TO_X","ONE","SR-P05-T00-TRANSACTIONS-RLTD-ORGS","Engaged in reimbursement paid to related organization(s) for expenses [x]","SCHED-R","PART-05","PC","checkbox","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartV/RentalOfFacilitiesFrOtherOrgs",,,,,,,,"SR_05_TRANSAC_LEASE_FROM_X","ONE","SR-P05-T00-TRANSACTIONS-RLTD-ORGS","Engaged in lease of facilities, equipment, or other assets from related organization(s) [x]","SCHED-R","PART-05","PC","checkbox","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartV/RentalOfFacilitiesToOtherOrgs",,,,,,,,"SR_05_TRANSAC_LEASE_TO_X","ONE","SR-P05-T00-TRANSACTIONS-RLTD-ORGS","Engaged in lease of facilities, equipment, or other assets to related organization(s) [x]","SCHED-R","PART-05","PC","checkbox","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartV/SaleOfAssetsToOtherOrg",,,,,,,,"SR_05_TRANSAC_SALE_ASSET_X","ONE","SR-P05-T00-TRANSACTIONS-RLTD-ORGS","Engaged in sale f assets to related organization(s) [x]","SCHED-R","PART-05","PC","checkbox","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartV/SharingOfFacilities",,,,,,,,"SR_05_TRANSAC_SHARE_FACILITIES_X","ONE","SR-P05-T00-TRANSACTIONS-RLTD-ORGS","Engaged in sharing of facilities, equipment, mailing lists, or other assets with related organization(s) [x]","SCHED-R","PART-05","PC","checkbox","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartV/SharingOfPaidEmployees",,,,,,,,"SR_05_TRANSAC_SHARE_PAID_EMPL_X","ONE","SR-P05-T00-TRANSACTIONS-RLTD-ORGS","Engaged in sharing of paid employees with related organization(s) [x]","SCHED-R","PART-05","PC","checkbox","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartV/TransactionsRelatedOrgsTable/AmountInvolved",,,,,,,,"SR_05_TRANSAC_AMT_INVOLVED","MANY","SR-P05-T01-TRANSACTIONS-RLTD-ORGS","Amount involved","SCHED-R","PART-05","PC","numeric","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartV/TransactionsRelatedOrgsTable/NameOfOtherOrganization/BusinessNameLine1",,,,,,,,"SR_05_TRANSAC_NAME_L1","MANY","SR-P05-T01-TRANSACTIONS-RLTD-ORGS","Related organization name line 1","SCHED-R","PART-05","PC","text","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartV/TransactionsRelatedOrgsTable/NameOfOtherOrganization/BusinessNameLine2",,,,,,,,"SR_05_TRANSAC_NAME_L2","MANY","SR-P05-T01-TRANSACTIONS-RLTD-ORGS","Related organization name line 2","SCHED-R","PART-05","PC","text","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartV/TransactionsRelatedOrgsTable/TransactionType",,,,,,,,"SR_05_TRANSAC_TYPE","MANY","SR-P05-T01-TRANSACTIONS-RLTD-ORGS","Transaction type","SCHED-R","PART-05","PC","text","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartVI",772,426,"2009v1.2;;2009v1.4;;2009v1.7;;2010v3.2;;2010v3.4;;2010v3.6;;2010v3.7;;2011v1.2;;2011v1.3;;2011v1.5;;2012v2.0;;2012v2.1;;2012v2.2;;2012v2.3","2009","2012","2012",FALSE,,,,,,,,,"HEADER"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartVI/AddressForeign",2,2,"2011v1.5;;2012v2.1","2011","2012","2012",FALSE,,,,,,,,,"HEADER"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartVI/AddressForeign/AddressLine1",2,2,"2011v1.5;;2012v2.1","2011","2012","2012",FALSE,"SR_06_UNRLTD_ORG_PTR_ADDR_L1","MANY","SR-P06-T01-UNRLTD-ORGS-TAXABLE-PARTNERSHIP","Unrelated organization street address line 1","SCHED-R","PART-06","PC","text","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartVI/AddressForeign/AddressLine2",,,,,,,,"SR_06_UNRLTD_ORG_PTR_ADDR_L2","MANY","SR-P06-T01-UNRLTD-ORGS-TAXABLE-PARTNERSHIP","Unrelated organization street address line 2","SCHED-R","PART-06","PC","text","DATA"
"/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartVI/AddressForeign/City",2,2,"2011v1.5;;2012v2.1","2011","2012","2012",FALSE,"SR_06_UNRLTD_ORG_PTR_ADDR_CITY","MANY","SR-P06-T01-UNRLTD-ORGS-TAXABLE-PARTNERSHIP","Unrelated organization city","SCHED-R","PART-06","PC","text","DATA"
