"xpath","TY2009","TY2010","TY2011","TY2012","TY2013","TY2014","TY2015","TY2016","TY2017","TY2018","TY2019","TY2020","TY2021","TY2022","TY2023","TY2024"
"/Return/ReturnData/IRS990ScheduleR/UnrelatedOrgTxblPartnershipGrp/PrimaryActivitiesTxt",0,0,0,0,151,153,162,167,186,183,196,212,196,181,165,105
"/Return/ReturnData/IRS990ScheduleR/UnrelatedOrgTxblPartnershipGrp/ShareOfEOYAssetsAmt",0,0,0,0,126,128,132,139,147,152,160,176,156,138,128,78
"/Return/ReturnData/IRS990ScheduleR/UnrelatedOrgTxblPartnershipGrp/ShareOfTotalIncomeAmt",0,0,0,0,125,131,126,132,142,149,161,173,159,143,126,75
"/Return/ReturnData/IRS990ScheduleR/UnrelatedOrgTxblPartnershipGrp/UBICodeVAmt",0,0,0,0,33,33,30,30,23,30,33,43,45,36,37,19
"/Return/ReturnData/IRS990ScheduleR/UnrelatedOrgTxblPartnershipGrp/USAddress",0,0,0,0,153,154,161,168,188,184,198,214,196,183,170,110
"/Return/ReturnData/IRS990ScheduleR/UnrelatedOrgTxblPartnershipGrp/USAddress/AddressLine1",0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleR/UnrelatedOrgTxblPartnershipGrp/USAddress/AddressLine1Txt",0,0,0,0,0,154,161,168,188,184,198,214,196,183,170,110
"/Return/ReturnData/IRS990ScheduleR/UnrelatedOrgTxblPartnershipGrp/USAddress/AddressLine2Txt",0,0,0,0,0,2,4,2,2,2,7,4,2,4,5,7
"/Return/ReturnData/IRS990ScheduleR/UnrelatedOrgTxblPartnershipGrp/USAddress/City",0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleR/UnrelatedOrgTxblPartnershipGrp/USAddress/CityNm",0,0,0,0,0,154,161,168,188,184,198,214,196,183,170,110
"/Return/ReturnData/IRS990ScheduleR/UnrelatedOrgTxblPartnershipGrp/USAddress/State",0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleR/UnrelatedOrgTxblPartnershipGrp/USAddress/StateAbbreviationCd",0,0,0,0,0,154,161,168,188,184,198,214,196,183,170,110
"/Return/ReturnData/IRS990ScheduleR/UnrelatedOrgTxblPartnershipGrp/USAddress/ZIPCd",0,0,0,0,0,154,161,168,188,184,198,214,196,183,170,110
"/Return/ReturnData/IRS990ScheduleR/UnrelatedOrgTxblPartnershipGrp/USAddress/ZIPCode",0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/ReasonableCauseExplanation",956,3436,3015,2976,3128,3491,3817,3628,5203,4499,6061,11814,14926,13230,12445,9851
"/Return/ReturnData/ReasonableCauseExplanation/Explanation",955,3436,3015,2973,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/ReasonableCauseExplanation/ExplanationTxt",0,0,0,0,3128,3490,3817,3627,5203,4499,6061,11814,14926,13230,12445,9851
"/Return/ReturnData/TransferPrsnlBnftContractsDecl",4645,13949,17639,19302,21079,22907,24234,25018,26174,26713,27033,28471,29325,28587,28010,22469
"/Return/ReturnData/TransferPrsnlBnftContractsDecl/Declaration",4645,13949,17639,19302,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/TransferPrsnlBnftContractsDecl/DeclarationDesc",0,0,0,0,21079,22907,24234,25018,26174,26713,27033,28471,29325,28587,28010,22469
"/Return/ReturnHeader",48781,186351,241552,273438,303230,335036,358413,374387,400756,420826,436316,490206,539204,555185,561147,456167
"/Return/ReturnHeader/AdditionalFilerInformation",0,0,0,0,0,0,0,0,0,0,0,367178,395921,384269,112892,0
"/Return/ReturnHeader/AdditionalFilerInformation/TrustedCustomerGrp",0,0,0,0,0,0,0,0,0,0,0,367178,395921,384269,112892,0
"/Return/ReturnHeader/AdditionalFilerInformation/TrustedCustomerGrp/AuthenticationAssuranceLevelCd",0,0,0,0,0,0,0,0,0,0,0,351854,379446,374123,111246,0
"/Return/ReturnHeader/AdditionalFilerInformation/TrustedCustomerGrp/FederatedAssuranceLevelCd",0,0,0,0,0,0,0,0,0,0,0,114051,118615,115235,37056,0
"/Return/ReturnHeader/AdditionalFilerInformation/TrustedCustomerGrp/IdentityAssuranceLevelCd",0,0,0,0,0,0,0,0,0,0,0,328349,343015,333389,91904,0
"/Return/ReturnHeader/AdditionalFilerInformation/TrustedCustomerGrp/LastSubmissionRqrOOBCd",0,0,0,0,0,0,0,0,0,0,0,25403,41191,40184,19046,0
"/Return/ReturnHeader/AdditionalFilerInformation/TrustedCustomerGrp/OOBSecurityVerificationCd",0,0,0,0,0,0,0,0,0,0,0,74038,91838,91446,39234,0
"/Return/ReturnHeader/AdditionalFilerInformation/TrustedCustomerGrp/PaymentDeclinedReasonCd",0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
"/Return/ReturnHeader/AdditionalFilerInformation/TrustedCustomerGrp/ProfileCellPhoneNumChangeInd",0,0,0,0,0,0,0,0,0,0,0,23,5,0,0,0
"/Return/ReturnHeader/AdditionalFilerInformation/TrustedCustomerGrp/ProfileEmailAddressChangeInd",0,0,0,0,0,0,0,0,0,0,0,713,984,1009,421,0
"/Return/ReturnHeader/AdditionalFilerInformation/TrustedCustomerGrp/ProfilePasswordChangeInd",0,0,0,0,0,0,0,0,0,0,0,4042,5242,8263,3425,0
"/Return/ReturnHeader/AdditionalFilerInformation/TrustedCustomerGrp/ProfileUserNameChangeInd",0,0,0,0,0,0,0,0,0,0,0,69,94,75,14,0
"/Return/ReturnHeader/AdditionalFilerInformation/TrustedCustomerGrp/TrustedCustomerCd",0,0,0,0,0,0,0,0,0,0,0,361434,389400,378610,110616,0
"/Return/ReturnHeader/BuildTS",48781,186351,241552,273438,303230,335036,358413,374387,400756,420826,436316,490206,539204,555185,561147,456167
"/Return/ReturnHeader/BusinessOfficerGrp",0,0,0,0,303230,335036,358413,374387,400756,420826,436316,490206,539204,555185,561147,456167
"/Return/ReturnHeader/BusinessOfficerGrp/DiscussWithPaidPreparerInd",0,0,0,0,258092,288005,310638,325283,350945,368579,380342,416623,440202,448737,451614,360603
"/Return/ReturnHeader/BusinessOfficerGrp/ForeignPhoneNum",0,0,0,0,0,0,0,0,0,0,0,188,203,219,217,173
"/Return/ReturnHeader/BusinessOfficerGrp/PersonNm",0,0,0,0,303230,335036,358413,374387,400756,420826,436316,490206,539204,555185,561147,456167
"/Return/ReturnHeader/BusinessOfficerGrp/PersonTitleTxt",0,0,0,0,303230,335036,358413,374387,400756,420826,436316,490206,539204,555185,561147,456167
"/Return/ReturnHeader/BusinessOfficerGrp/PhoneNum",0,0,0,0,221735,244587,265114,280253,303965,321003,335847,377786,437070,445320,450071,370188
"/Return/ReturnHeader/BusinessOfficerGrp/SignatureDt",0,0,0,0,303230,335036,358413,374387,400756,420826,436316,490206,539204,555185,561147,456167
"/Return/ReturnHeader/DisasterRelief",2,15,133,31,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/DisasterReliefTxt",0,0,0,0,33,52,11,154,42,21,131,269,259,507,761,1468
"/Return/ReturnHeader/Filer",48781,186351,241552,273438,303230,335036,358413,374387,400756,420826,436316,490206,539204,555185,561147,456167
"/Return/ReturnHeader/Filer/BusinessName",0,0,0,0,303230,335036,358413,374387,400756,420826,436316,490206,539204,555185,561147,456167
"/Return/ReturnHeader/Filer/BusinessName/BusinessNameLine1",0,0,0,0,303230,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/Filer/BusinessName/BusinessNameLine1Txt",0,0,0,0,0,335036,358413,374387,400756,420826,436316,490206,539204,555185,561147,456167
"/Return/ReturnHeader/Filer/BusinessName/BusinessNameLine2",0,0,0,0,52168,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/Filer/BusinessName/BusinessNameLine2Txt",0,0,0,0,0,57230,78912,81335,86144,88216,89319,95303,98385,98255,96283,72557
"/Return/ReturnHeader/Filer/BusinessNameControlTxt",0,0,0,0,303230,335036,358413,374387,400756,420826,436316,490206,539204,555185,561147,456167
"/Return/ReturnHeader/Filer/EIN",48781,186351,241552,273438,303230,335036,358413,374387,400756,420826,436316,490206,539204,555185,561147,456167
"/Return/ReturnHeader/Filer/ForeignAddress",34,110,136,165,206,218,224,248,276,293,346,524,549,575,581,469
"/Return/ReturnHeader/Filer/ForeignAddress/AddressLine1",34,110,136,165,206,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/Filer/ForeignAddress/AddressLine1Txt",0,0,0,0,0,218,224,248,276,293,346,524,549,575,581,469
"/Return/ReturnHeader/Filer/ForeignAddress/AddressLine2",3,8,8,15,15,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/Filer/ForeignAddress/AddressLine2Txt",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/Filer/ForeignAddress/City",34,106,132,161,202,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/Filer/ForeignAddress/CityNm",0,0,0,0,0,214,219,245,272,286,337,513,539,567,576,464
"/Return/ReturnHeader/Filer/ForeignAddress/Country",34,110,136,165,206,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/Filer/ForeignAddress/CountryCd",0,0,0,0,0,218,224,248,276,293,346,524,549,575,581,469
"/Return/ReturnHeader/Filer/ForeignAddress/ForeignPostalCd",0,0,0,0,0,178,189,210,246,262,310,485,515,542,546,446
"/Return/ReturnHeader/Filer/ForeignAddress/PostalCode",32,80,94,127,173,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/Filer/ForeignAddress/ProvinceOrState",19,55,78,91,128,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/Filer/ForeignAddress/ProvinceOrStateNm",0,0,0,0,0,138,143,161,185,196,226,322,355,411,417,345
"/Return/ReturnHeader/Filer/ForeignPhoneNum",0,0,0,0,0,0,0,0,0,0,0,5114,9993,11348,12357,11923
"/Return/ReturnHeader/Filer/InCareOfName",21,71,8101,8707,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/Filer/InCareOfNm",0,0,0,0,9522,10724,11894,12394,13351,13900,15640,21360,31245,33924,34582,71999
"/Return/ReturnHeader/Filer/Name",48781,186351,241552,273438,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/Filer/Name/BusinessNameLine1",48781,186351,241552,273438,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/Filer/Name/BusinessNameLine2",8780,32072,41680,47619,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/Filer/NameControl",48781,186351,241552,273438,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/Filer/Phone",45587,166541,215100,241058,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/Filer/PhoneNum",0,0,0,0,264482,289934,309403,322645,344832,360123,373300,412570,451834,459297,467011,417996
"/Return/ReturnHeader/Filer/USAddress",48747,186241,241416,273273,303024,334818,358189,374139,400480,420533,435970,489682,538655,554610,560566,455698
"/Return/ReturnHeader/Filer/USAddress/AddressLine1",48747,186241,241416,273273,303024,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/Filer/USAddress/AddressLine1Txt",0,0,0,0,0,334818,358189,374139,400480,420533,435970,489682,538655,554610,560566,455698
"/Return/ReturnHeader/Filer/USAddress/AddressLine2",1602,5965,7706,17326,18929,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/Filer/USAddress/AddressLine2Txt",0,0,0,0,0,6152,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/Filer/USAddress/City",48747,186241,241416,273273,303024,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/Filer/USAddress/CityNm",0,0,0,0,0,334818,358189,374139,400480,420533,435970,489682,538655,554610,560566,455698
"/Return/ReturnHeader/Filer/USAddress/State",48747,186241,241416,273273,303024,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/Filer/USAddress/StateAbbreviationCd",0,0,0,0,0,334818,358189,374139,400480,420533,435970,489682,538655,554610,560566,455698
"/Return/ReturnHeader/Filer/USAddress/ZIPCd",0,0,0,0,0,334818,358189,374139,400480,420533,435970,489682,538655,554610,560566,455698
"/Return/ReturnHeader/Filer/USAddress/ZIPCode",48747,186241,241416,273273,303024,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/FilingSecurityInformation",0,0,0,0,0,0,0,308717,331280,345621,258229,104,0,0,0,0
"/Return/ReturnHeader/FilingSecurityInformation/AtSubmissionCreationDeviceId",0,0,0,0,0,0,0,297554,319188,332352,245754,99,0,0,0,0
"/Return/ReturnHeader/FilingSecurityInformation/AtSubmissionFilingDeviceId",0,0,0,0,0,0,0,297553,319187,332354,245758,99,0,0,0,0
"/Return/ReturnHeader/FilingSecurityInformation/AuthenticationReviewCd",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"/Return/ReturnHeader/FilingSecurityInformation/AuthenticationReviewTxt",0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0
"/Return/ReturnHeader/FilingSecurityInformation/FederalOriginalSubmissionId",0,0,0,0,0,0,0,49096,55265,57947,46434,37,0,0,0,0
"/Return/ReturnHeader/FilingSecurityInformation/FederalOriginalSubmissionIdDt",0,0,0,0,0,0,0,47975,53856,56501,45390,36,0,0,0,0
"/Return/ReturnHeader/FilingSecurityInformation/FilingLicenseTypeCd",0,0,0,0,0,0,0,218441,318741,331760,245115,97,0,0,0,0
"/Return/ReturnHeader/FilingSecurityInformation/IPAddress",0,0,0,0,0,0,0,229852,331279,345620,258183,104,0,0,0,0
"/Return/ReturnHeader/FilingSecurityInformation/IPAddress/IPv4AddressTxt",0,0,0,0,0,0,0,229852,331279,345620,258182,103,0,0,0,0
"/Return/ReturnHeader/FilingSecurityInformation/IPAddress/IPv6AddressTxt",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"/Return/ReturnHeader/FilingSecurityInformation/IPDt",0,0,0,0,0,0,0,204046,301935,314697,235597,95,0,0,0,0
"/Return/ReturnHeader/FilingSecurityInformation/IPTimezoneCd",0,0,0,0,0,0,0,170048,263899,271954,197874,77,0,0,0,0
"/Return/ReturnHeader/FilingSecurityInformation/IPTm",0,0,0,0,0,0,0,203453,302432,315025,233849,90,0,0,0,0
"/Return/ReturnHeader/FilingSecurityInformation/TotActiveTimePrepSubmissionTs",0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0
"/Return/ReturnHeader/FilingSecurityInformation/TotalPreparationSubmissionTs",0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0
"/Return/ReturnHeader/FilingSecurityInformation/VendorControlNum",0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0
"/Return/ReturnHeader/Form8822BAttachedInd",0,0,0,0,0,0,0,0,0,0,0,0,0,2325,2423,1928
"/Return/ReturnHeader/IRSResponsiblePrtyInfoCurrInd",0,0,0,0,0,0,0,0,0,0,0,0,0,441537,516918,416342
"/Return/ReturnHeader/Officer",48781,186351,241552,273438,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/Officer/AuthorizeThirdParty",30820,111437,202887,239940,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/Officer/DateSigned",48781,186351,241552,273438,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/Officer/Name",48781,186351,241552,273438,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/Officer/Phone",36733,135117,170254,199479,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/Officer/Title",48781,186351,241552,273438,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/Preparer",44873,173687,228591,260163,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/Preparer/DatePrepared",18849,88166,118135,139638,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/Preparer/Name",38823,164022,221565,253982,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/Preparer/PTIN",0,35,84035,160681,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/Preparer/Phone",43849,169765,226121,257664,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/Preparer/SSN",0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/Preparer/SelfEmployed",5553,30924,42488,48550,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/PreparerFirm",44976,173494,227825,259165,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/PreparerFirm/EIN",0,36,84362,109152,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/PreparerFirm/PreparerFirmBusinessName",44976,173494,227825,259165,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/PreparerFirm/PreparerFirmBusinessName/BusinessNameLine1",44976,173494,227825,259165,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/PreparerFirm/PreparerFirmBusinessName/BusinessNameLine2",0,13,21,15,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/PreparerFirm/PreparerFirmForeignAddress",6,20,27,29,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/PreparerFirm/PreparerFirmForeignAddress/AddressLine1",6,20,27,29,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/PreparerFirm/PreparerFirmForeignAddress/AddressLine2",1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/PreparerFirm/PreparerFirmForeignAddress/City",6,20,27,29,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/PreparerFirm/PreparerFirmForeignAddress/Country",6,20,27,29,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/PreparerFirm/PreparerFirmForeignAddress/PostalCode",5,11,14,21,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/PreparerFirm/PreparerFirmForeignAddress/ProvinceOrState",6,10,15,18,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/PreparerFirm/PreparerFirmUSAddress",44970,173474,227798,259136,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/PreparerFirm/PreparerFirmUSAddress/AddressLine1",44970,173474,227798,259136,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/PreparerFirm/PreparerFirmUSAddress/AddressLine2",189,382,516,1421,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/PreparerFirm/PreparerFirmUSAddress/City",44970,173474,227798,259136,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/PreparerFirm/PreparerFirmUSAddress/State",44970,173474,227798,259136,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/PreparerFirm/PreparerFirmUSAddress/ZIPCode",44970,173474,227798,259136,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/PreparerFirmGrp",0,0,0,0,288097,319382,341483,356813,382164,400595,410993,446533,471422,483165,486504,388466
"/Return/ReturnHeader/PreparerFirmGrp/PreparerFirmEIN",0,0,0,0,165150,199396,214972,227780,307607,322951,333413,362165,443329,455047,460568,367302
"/Return/ReturnHeader/PreparerFirmGrp/PreparerFirmName",0,0,0,0,288097,319382,341483,356813,382164,400595,410993,446533,471422,483165,486504,388466
"/Return/ReturnHeader/PreparerFirmGrp/PreparerFirmName/BusinessNameLine1",0,0,0,0,288097,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/PreparerFirmGrp/PreparerFirmName/BusinessNameLine1Txt",0,0,0,0,0,319382,341483,356813,382164,400595,410993,446533,471422,483165,486504,388466
"/Return/ReturnHeader/PreparerFirmGrp/PreparerFirmName/BusinessNameLine2",0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/PreparerFirmGrp/PreparerFirmName/BusinessNameLine2Txt",0,0,0,0,0,10,17,22,19,21,51,54,61,65,74,69
"/Return/ReturnHeader/PreparerFirmGrp/PreparerForeignAddress",0,0,0,0,75,100,78,122,133,178,201,231,237,250,246,194
"/Return/ReturnHeader/PreparerFirmGrp/PreparerForeignAddress/AddressLine1",0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/PreparerFirmGrp/PreparerForeignAddress/AddressLine1Txt",0,0,0,0,0,100,78,122,133,178,201,231,237,250,246,194
"/Return/ReturnHeader/PreparerFirmGrp/PreparerForeignAddress/AddressLine2",0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/PreparerFirmGrp/PreparerForeignAddress/AddressLine2Txt",0,0,0,0,0,16,13,14,13,15,20,20,7,6,7,4
"/Return/ReturnHeader/PreparerFirmGrp/PreparerForeignAddress/City",0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/PreparerFirmGrp/PreparerForeignAddress/CityNm",0,0,0,0,0,100,78,122,133,178,201,231,237,249,246,193
"/Return/ReturnHeader/PreparerFirmGrp/PreparerForeignAddress/Country",0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/PreparerFirmGrp/PreparerForeignAddress/CountryCd",0,0,0,0,0,100,78,122,133,178,201,231,237,250,246,194
"/Return/ReturnHeader/PreparerFirmGrp/PreparerForeignAddress/ForeignPostalCd",0,0,0,0,0,48,43,86,109,175,190,202,202,212,212,172
"/Return/ReturnHeader/PreparerFirmGrp/PreparerForeignAddress/PostalCode",0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/PreparerFirmGrp/PreparerForeignAddress/ProvinceOrState",0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/PreparerFirmGrp/PreparerForeignAddress/ProvinceOrStateNm",0,0,0,0,0,36,27,63,73,97,132,141,148,154,141,134
"/Return/ReturnHeader/PreparerFirmGrp/PreparerUSAddress",0,0,0,0,288022,319282,341405,356691,382031,400417,410792,446302,471185,482915,486258,388272
"/Return/ReturnHeader/PreparerFirmGrp/PreparerUSAddress/AddressLine1",0,0,0,0,288022,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/PreparerFirmGrp/PreparerUSAddress/AddressLine1Txt",0,0,0,0,0,319282,341405,356691,382031,400417,410792,446302,471185,482915,486258,388272
"/Return/ReturnHeader/PreparerFirmGrp/PreparerUSAddress/AddressLine2",0,0,0,0,1592,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/PreparerFirmGrp/PreparerUSAddress/AddressLine2Txt",0,0,0,0,0,1704,1987,1511,1856,2329,2582,3434,3994,4225,4145,3306
"/Return/ReturnHeader/PreparerFirmGrp/PreparerUSAddress/City",0,0,0,0,288022,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/PreparerFirmGrp/PreparerUSAddress/CityNm",0,0,0,0,0,319282,341405,356691,382031,400417,410792,446302,471185,482915,486258,388272
"/Return/ReturnHeader/PreparerFirmGrp/PreparerUSAddress/State",0,0,0,0,288022,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/PreparerFirmGrp/PreparerUSAddress/StateAbbreviationCd",0,0,0,0,0,319282,341405,356691,382031,400417,410792,446302,471185,482915,486258,388272
"/Return/ReturnHeader/PreparerFirmGrp/PreparerUSAddress/ZIPCd",0,0,0,0,0,319282,341405,356691,382031,400417,410792,446302,471185,482915,486258,388272
"/Return/ReturnHeader/PreparerFirmGrp/PreparerUSAddress/ZIPCode",0,0,0,0,288022,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/PreparerPersonGrp",0,0,0,0,289071,320345,342660,357982,383145,401644,412082,448100,473488,485104,488501,389994
"/Return/ReturnHeader/PreparerPersonGrp/ForeignPhoneNum",0,0,0,0,0,0,0,0,0,0,0,114,248,859,1154,1002
"/Return/ReturnHeader/PreparerPersonGrp/PTIN",0,0,0,0,244033,273366,293034,307485,366398,384272,394186,447109,472251,484225,487858,389413
"/Return/ReturnHeader/PreparerPersonGrp/PhoneNum",0,0,0,0,285829,317626,341464,357109,382456,400999,411363,447124,472105,482981,486090,387797
"/Return/ReturnHeader/PreparerPersonGrp/PreparationDt",0,0,0,0,159787,182079,202153,218845,239719,257842,273355,304446,329856,345298,353268,283555
"/Return/ReturnHeader/PreparerPersonGrp/PreparerPersonNm",0,0,0,0,285390,317296,340151,355687,381308,400082,410506,446214,471428,483046,486456,388250
"/Return/ReturnHeader/PreparerPersonGrp/SSN",0,0,0,0,68,67,77,82,112,110,102,165,208,231,227,175
"/Return/ReturnHeader/PreparerPersonGrp/SelfEmployedInd",0,0,0,0,54512,61794,66334,68980,72186,75411,76881,86239,91562,92520,92021,76460
"/Return/ReturnHeader/ReturnTs",0,0,0,0,303230,335036,358413,374387,400756,420826,436316,490206,539204,555185,561147,456167
"/Return/ReturnHeader/ReturnType",48781,186351,241552,273438,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/ReturnTypeCd",0,0,0,0,303230,335036,358413,374387,400756,420826,436316,490206,539204,555185,561147,456167
"/Return/ReturnHeader/SigningOfficerGrp",0,0,0,0,0,0,0,0,0,0,0,450829,478751,473590,154825,0
"/Return/ReturnHeader/SigningOfficerGrp/PersonFullName",0,0,0,0,0,0,0,0,0,0,0,450804,478730,473562,154819,0
"/Return/ReturnHeader/SigningOfficerGrp/PersonFullName/PersonFirstNm",0,0,0,0,0,0,0,0,0,0,0,450804,478730,473562,154819,0
"/Return/ReturnHeader/SigningOfficerGrp/PersonFullName/PersonLastNm",0,0,0,0,0,0,0,0,0,0,0,449937,477824,472751,154315,0
"/Return/ReturnHeader/SigningOfficerGrp/SSN",0,0,0,0,0,0,0,0,0,0,0,402379,429367,425077,136524,0
"/Return/ReturnHeader/TaxPeriodBeginDate",48781,186351,241552,273438,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/TaxPeriodBeginDt",0,0,0,0,303230,335036,358413,374387,400756,420826,436316,490206,539204,555185,561147,456167
"/Return/ReturnHeader/TaxPeriodEndDate",48781,186351,241552,273438,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/TaxPeriodEndDt",0,0,0,0,303230,335036,358413,374387,400756,420826,436316,490206,539204,555185,561147,456167
"/Return/ReturnHeader/TaxYear",48781,186351,241552,273438,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnHeader/TaxYr",0,0,0,0,303230,335036,358413,374387,400756,420826,436316,490206,539204,555185,561147,456167
"/Return/ReturnHeader/Timestamp",48781,186351,241552,273438,0,0,0,0,0,0,0,0,0,0,0,0
"/efile:Return",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"/efile:Return/efile:ReturnData",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"/efile:Return/efile:ReturnData/efile:IRS990EZ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"/efile:Return/efile:ReturnData/efile:IRS990EZ/efile:ActivitiesNotPreviouslyRptInd",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"/efile:Return/efile:ReturnData/efile:IRS990EZ/efile:BooksInCareOfDetail",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"/efile:Return/efile:ReturnData/efile:IRS990EZ/efile:BooksInCareOfDetail/efile:PersonNm",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
